Status,Fit Category,Fit Score,Opportunity Stage,Opportunity Title,Agency,Office,Notice Type,Notice ID,Solicitation Number,Due Date,Days Until Due,NAICS,PSC,Set-Aside,Place of Performance,Contract Value / Ceiling,Contract Value Source Text,Why It Fits Butler,Feasibility Concern,Recommended Next Step,SeaPort / Vehicle Required,Eligibility Status,Eligibility Requirement,Prime Feasibility,Subcontract / Teaming Path,Eligibility Notes,SAM.gov Link,Attachment Links,Contact Name,Contact Email,Search Source,Refresh Status,Data Confidence,Rejection Reason,Raw Notice Type,Matched Negative Keywords,Capacity / Logging Notes
Rejected,D,3,RFP / Solicitation,Solicitation N5523626R0007 for Southwest Regional Maintenance Center HME FTA Follow On Engineering Services,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.REGIONAL MAINTENANCE CENTER.SOUTHWEST REGIONAL MAINT CENTER,,Solicitation,60536115b90b47039d65186208022a91,N5523626R0007,2026-09-11,2,541330,R425,No Set aside used,"San Diego, California, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: engineering services, navy, navsea. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/60536115b90b47039d65186208022a91/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/02f867b127164772bc0127e6051fb1f7/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2e3cfeb31f414bd0bd041cb97aea9442/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2f28ad7d2b044e1893d942ef0f148881/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/45b030a1d7f84c8d9949e3a6abea0481/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4a594ed7153a488f840239c7f16982ae/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/532e0a2b041d44dab88efed5ee629515/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/55c1b463337b43b0901a915c52ca5a93/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5840e929d39f4d9a93d7e43de716a9c7/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5e1a6f5d07824ab3be4192a5b3bd33c4/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6f551efaf9da4145914d694c051532c0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7194ff8fad6c4a5698231ca3332f46ff/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7ac625f1f20c4b9ebd29f3b16a14b5c5/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7f1c26e923c94a08b72f4e26dea0afb9/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/841854c555e14cceb09ec473f74c4f83/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/91acd2a65a4c4c43a85bf5dd6f775005/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b2c77782903f47da89611e63fdf0fb57/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b915a46e6a7b4610aca881577e31aa2c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c577d64aa3f549dab616d68f32eda5df/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e8f07cdb930c4ae5995d70b9cc796eba/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=60536115b90b47039d65186208022a91&limit=1'}",Anna Nguyen,anna.d.nguyen.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment skipped: too large; Attachment text read
Rejected,D,0,RFP / Solicitation,Coalition Interoperability Assurance Validation Services,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC NORFOLK.NAVSUP FLT LOG CTR NORFOLK,,Solicitation,b6ab54a0525940cb9384e39f4a34c366,N0018926Q3104,2026-09-11,2,541330,R425,No Set aside used,"Washington, District of Columbia, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup. Attachment text was included in the screen.",Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set-aside,https://sam.gov/workspace/contract/opp/b6ab54a0525940cb9384e39f4a34c366/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0525b874182242a0919262acc85c9ade/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/33e78a474be64f269bcee5c2840ac927/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4b96762796da4b8c8d66a96ede00632b/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4e4c33e632e9480485f8fb9388522ee4/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5d7361220f5549d9847832981b9e2e01/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/82f2a6ff503546e2ae8b0766477cadf0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8f1748ea4b08483aae6a113f99300166/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/bc604ad7cc9f468d9f990b9fa9dfbd3f/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=b6ab54a0525940cb9384e39f4a34c366&limit=1'}",Rubean Joy Varghese. The best way to reach the point of contact for this action is via email at rubean.j.varghese.civ@us.navy.mil,rubean.varghese@navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,0,RFP / Solicitation,JTS Curriculum Development and Support,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC NORFOLK.NAVSUP FLT LOG CTR NORFOLK,,Solicitation,0adc030afaef4c6d8713eff3f93d2141,N0018926QD121,2026-09-11,2,541330,R408,No Set aside used,"Virginia, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/0adc030afaef4c6d8713eff3f93d2141/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/063c18fbdcac46959df451d0ad064476/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4f9b9efde665424998f87d4cd0baed3c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/579c6adfed9e4ce79003de767b5c41d6/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/60668c55f3284e9785215cc418630fc2/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a7fe197540ae46789f649a4aa11ed17f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/bda72ef9c1fe43b3940ddbb065ba36d7/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f71d39491f2f41e1b36b107bda10c63c/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=0adc030afaef4c6d8713eff3f93d2141&limit=1'}","David Benham 2156979644 David Benham
2156979644",david.m.benham@navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,0,Sources Sought / RFI,Sources Sought/Request for Information for the Follow-On AUTEC Operations and Maintenance Contract,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NUWC DIV NEWPORT,,Sources Sought,9e8baddef2484f21810e5471a5afe020,N6660426R0118,2026-09-11,2,541330,M1HA,,"Andros Island, BAHAMAS, THE",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsea, nuwc.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/9e8baddef2484f21810e5471a5afe020/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=9e8baddef2484f21810e5471a5afe020&limit=1'}",Kaitlin McGuire,kaitlin.m.mcguire2.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,sources sought,,No downloadable attachment links found.
Rejected,D,-3,RFP / Solicitation,Master Planning/Real Property Management Services,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.419TH CSB.0419 AQ HQ     CONTRACTING SUP,,Solicitation,84ef2658137543dba0646d829bfba63a,PANMCC26P0000038284,2026-09-11,2,541330,C219,Service-Disabled Veteran-Owned Small Business (SDVOSB) Set-Aside (FAR 19.14),"0, South Carolina, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: army. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,sdvosb; veteran-owned,https://sam.gov/workspace/contract/opp/84ef2658137543dba0646d829bfba63a/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8385fc600e3e47c59d5ae1d42c1071f7/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f32bb37b870f487083ef73cab72c4d9c/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=84ef2658137543dba0646d829bfba63a&limit=1'}",Sarah Richards,sarah.i.richards.mil@army.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read
Rejected,D,0,Sources Sought / RFI,REQUEST FOR INFORMATION - OPERATIONAL TEST AND TRAINING READINESS DIVISION - DevSecOps,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.SPACE SYSTEMS COMMAND.PEO OPERATIONAL TEST AND TRAINING INFRASTRUCTURE.FA2553 OPRN TEST & TRG INFR OTTI PK,,Sources Sought,c69ccd1a65764b088e032827877ece24,OTTI_2026_RFI_SpecDevOps,2026-09-11,2,541715,,No Set aside used,"Colorado Springs, Colorado, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/c69ccd1a65764b088e032827877ece24/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/91961f7f48334743995a1af96f7354a5/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=c69ccd1a65764b088e032827877ece24&limit=1'}",Ashley Irizarry,ashley.irizarry@spaceforce.mil,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read
Rejected,D,-5,Low-Feasibility / J&A,Notice of Intent to Sole Source – NPS Resident Research Associateship Program Support,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC SAN DIEGO.NAVSUP FLT LOG CTR  SAN DIEGO,,Special Notice,8ab8072f2c1140a2b12c752658103d26,N0024426R0008,2026-09-11,2,541715,R499,No Set aside used,"California, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup.",Sole-source/OEM/brand-name restriction detected,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source; intent to sole source,https://sam.gov/workspace/contract/opp/8ab8072f2c1140a2b12c752658103d26/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=8ab8072f2c1140a2b12c752658103d26&limit=1'}",Allaine Benson,allaine.g.benson.civ@us.navy.mil,Primary NAICS 541715,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,special notice,,No downloadable attachment links found.
Rejected,D,-8,RFP / Solicitation,Overhaul - Various Accumulators,"HOMELAND SECURITY, DEPARTMENT OF.US COAST GUARD.AVIATION LOGISTICS CENTER (ALC)(00038)",,Solicitation,5527ef583e5049be9d93eaeee3fc0b21,70Z03826QJ0000306,2026-09-11,2,336413,1650,Small Business Set Aside - Total,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/5527ef583e5049be9d93eaeee3fc0b21/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2c794ff818da48988d87395b56c3dc36/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4400f0b4a786418186303bef9ae8d7d3/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/aa7cec50f394405aac16a7f8d36b57fa/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=5527ef583e5049be9d93eaeee3fc0b21&limit=1'}",Cindy Harmes,Cindy.K.Harmes@uscg.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-10,Low-Feasibility / J&A,"Notice to Award on Sole Source Basis-USDA-ARS Diversity Array Technologies (DArTag) DNA extraction and sequencing service for 3,840 hop plants","AGRICULTURE, DEPARTMENT OF.FOREST SERVICE.USDA-FS, STEWARDSHIP CONTRACTING BRANCH",,Special Notice,08d1db6c2d7e4863a8b25b5ebb1fc6f2,12363N26Q4245,2026-09-11,2,541380,Q301,No Set aside used,"Australian Capitol Territory, AUSTRIA",Not stated,,Not a Butler-fit opportunity under the current conservative filter.,Sole-source/OEM/brand-name restriction detected,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source,https://sam.gov/workspace/contract/opp/08d1db6c2d7e4863a8b25b5ebb1fc6f2/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=08d1db6c2d7e4863a8b25b5ebb1fc6f2&limit=1'}",Chad A.T. Bullock,chad.bullock@usda.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,special notice,,No downloadable attachment links found.
Rejected,D,0,RFP / Solicitation,Aeration Blower and Silencer Vibration and Shock Fixture Fabrication,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NUWC DIV NEWPORT,,Solicitation,7cc14c08360b4383a45b0bd930435a9f,N6660426Q0459,2026-09-11,2,541380,J047,No Set aside used,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsea, nuwc. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/7cc14c08360b4383a45b0bd930435a9f/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/046e939690b84e3e9c5e4434f024281f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/aa31cb1c02f749a5b188b2178696188c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/af1c24dcc41a49f79487876649dfe004/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=7cc14c08360b4383a45b0bd930435a9f&limit=1'}",Elizabeth Peckham,elizabeth.a.peckham2.civ@us.navy.mil,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-10,Low-Feasibility / J&A,Notice of Intent to Award Sole Source,"AGRICULTURE, DEPARTMENT OF.FOREST SERVICE.USDA-FS, CSA EAST 6",,Special Notice,574318fe13bf46689113a94f93b27766,1175267,2026-09-11,2,541380,Q301,No Set aside used,"Hilo, Hawaii, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter.,Sole-source/OEM/brand-name restriction detected,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source,https://sam.gov/workspace/contract/opp/574318fe13bf46689113a94f93b27766/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=574318fe13bf46689113a94f93b27766&limit=1'}",Mikaela Laney,mikaela.laney@usda.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,special notice,,No downloadable attachment links found.
Rejected,D,-8,Sources Sought / RFI,B--MICROPLASTICS ANALYSIS SAMPLING BASE,"INTERIOR, DEPARTMENT OF THE.US GEOLOGICAL SURVEY.OFFICE OF ACQUISITON  GRANTS",,Sources Sought,7da57feead804c1f97d10c6046fe72d8,140G0126Q0283,2026-09-11,2,541380,B529,Small Business Set Aside - Total,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/7da57feead804c1f97d10c6046fe72d8/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2116b3aa25a34aa4a98d5e64ded67c30/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=7da57feead804c1f97d10c6046fe72d8&limit=1'}","Berberena, Joel",jberberena@usgs.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read
Rejected,D,-5,RFP / Solicitation,52000QR260028423-CGC Reliance Dockside Strain Gauge Alignment Inspection,"HOMELAND SECURITY, DEPARTMENT OF.US COAST GUARD.SFLC PROCUREMENT BRANCH 1(00080)",,Solicitation,2b2fe6042bca4c95a7d304445d46efb8,52000QR260028423,2026-09-11,2,541380,J019,No Set aside used,"Pensacola, Florida, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/2b2fe6042bca4c95a7d304445d46efb8/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ad67396c2d1a42c3a30e16dc0f445f0a/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c7d109b3e0924a17bdc771b38d0a6eba/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=2b2fe6042bca4c95a7d304445d46efb8&limit=1'}",Nichole Cundiff,Nichole.A.Cundiff@uscg.mil,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment skipped: unsupported or empty
Rejected,D,-8,RFP / Solicitation,J--FUME HOOD & BIO SAFETY CABINET SERVICES,"INTERIOR, DEPARTMENT OF THE.US GEOLOGICAL SURVEY.OFC OF ACQUSITION  GRANTS-NATIONAL",,Solicitation,c6afbf2e4a0d4ab2a8b66ed787bd0241,140G0126Q0252,2026-09-11,2,541380,J079,Small Business Set Aside - Total,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/c6afbf2e4a0d4ab2a8b66ed787bd0241/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/08d1067c83f1445fa2d50acc032d9957/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/324c35bdc9844324aba514006f0763a3/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4aa0b5b04dd64a97a43971d5af23186c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7fec5a729dfa4792adee0d6655398b59/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/858aa0305cc245d7ae6d4300b04118a9/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ace1225a7f8a46d9b3cc59d7b85c2644/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/fad1574625a449bf9962e83212f4f5d0/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=c6afbf2e4a0d4ab2a8b66ed787bd0241&limit=1'}","Dixon, Mindie",mindie_dixon@ios.doi.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-5,RFP / Solicitation,Combines Synopsis Solicitation- NULISAseq Inflamma,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.NATIONAL INSTITUTES OF HEALTH.NATIONAL INSTITUTES OF HEALTH OLAO",,Solicitation,3cd913cab48f44478fb4ad9627fd1dd5,75N98026Q01133,2026-09-11,2,541380,Q301,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/3cd913cab48f44478fb4ad9627fd1dd5/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/41646a49c18b439cb4d1e918fa8050ed/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=3cd913cab48f44478fb4ad9627fd1dd5&limit=1'}","HOLLEY, VAN V",van.holley@nih.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read
Rejected,D,-3,Sources Sought / RFI,PMX-281 FOR PROGRAM/PROJECT MANAGEMENT SERVICES ,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVAIR.NAVAIR NAWC AD.NAVAL AIR WARFARE CENTER AIR DIV,,Sources Sought,c045ac4999684451bd062d4eed7ad5d2,N00421-26-RFPREQ-WPM281-0139,2026-09-10,1,541330,R408,Small Business Set Aside - Total,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navair, nawc.",Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/c045ac4999684451bd062d4eed7ad5d2/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=c045ac4999684451bd062d4eed7ad5d2&limit=1'}",Timothy Baumgardner,timothy.k.baumgardner.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,sources sought,,No downloadable attachment links found.
Rejected,D,1,RFP / Solicitation,R425 - OPTEVFOR/VX-1 Technical and Analytical Support Services,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC NORFOLK.NAVSUP FLT LOG CTR NORFOLK,,Solicitation,daa8c08fa66144c8b6201265f907380c,N0018926RW023,2026-09-10,1,541330,R425,Service-Disabled Veteran-Owned Small Business (SDVOSB) Set-Aside (FAR 19.14),"0, Maryland, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: bom, navy, navsup. Attachment text was included in the screen.",Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,sdvosb; veteran-owned,https://sam.gov/workspace/contract/opp/daa8c08fa66144c8b6201265f907380c/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/001f1ccbfc9e4151a27a462622cc4b20/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6ef17574b4b8452688e4395d0791b5f4/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/72e7e69fbd39489ba8e5027e23eb529d/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/77f614af2b694c4d9e1a06f33bf79387/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/809f96eff6534148acaacb2666b58830/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b73a8a70f1524325bdeeab9138e397e4/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ee117ddc701b4100842f5379187044fb/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f119bc3479a54ab7bc1824c6503d043b/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=daa8c08fa66144c8b6201265f907380c&limit=1'}",Tierra Watson,tierra.k.watson.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment skipped: too large; Attachment text read; Attachment text read
Rejected,D,-5,RFP / Solicitation,Notice of Intent to Award Sole Source (FAR 6.302-1 Only One Responsible Source),DEPT OF DEFENSE.DEPT OF THE AIR FORCE.633 CONS LGC,,Solicitation,13c891f8452948d39b700d217b180bb9,FA4890-26-R-CN40,2026-09-10,1,336411,J015,No Set aside used,"George Town, Exuma, BAHAMAS, THE",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force. Attachment text was included in the screen.,Sole-source/OEM/brand-name restriction detected,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source,https://sam.gov/workspace/contract/opp/13c891f8452948d39b700d217b180bb9/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/47349151be7f48e380c2d83f6e7df1ed/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/74b323e4493e4f66a5c9a6bcaf776af5/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=13c891f8452948d39b700d217b180bb9&limit=1'}",Corey Patrick,corey.patrick.2@us.af.mil,Primary NAICS 336411,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment skipped: too large; Attachment text read
