Status,Fit Category,Fit Score,Opportunity Stage,Opportunity Title,Agency,Office,Notice Type,Notice ID,Solicitation Number,Due Date,Days Until Due,NAICS,PSC,Set-Aside,Place of Performance,Contract Value / Ceiling,Contract Value Source Text,Why It Fits Butler,Feasibility Concern,Recommended Next Step,SeaPort / Vehicle Required,Eligibility Status,Eligibility Requirement,Prime Feasibility,Subcontract / Teaming Path,Eligibility Notes,SAM.gov Link,Attachment Links,Contact Name,Contact Email,Search Source,Refresh Status,Data Confidence,Rejection Reason,Raw Notice Type,Matched Negative Keywords,Capacity / Logging Notes
Rejected,D,3,Sources Sought / RFI,Global Broadcast Service (GBS) Software Sustaining Engineering (SSE) Contract,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.SPACE SYSTEMS COMMAND.PEO MILITARY COMMUNICATION AND POSITION NAVIGATION TIMING.FA8823  SUSTAINMENT MCPNT SSC/PKL,,Sources Sought,5e08a9c3b2474ca8b918440e9e7d9e81,GBSASE20260729,2026-08-12,7,541330,R425,No Set aside used,UNITED STATES,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/5e08a9c3b2474ca8b918440e9e7d9e81/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/153dcdad0b584fa694e2604a5999a0c1/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5420904805044f35a2f191259a6dae13/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=5e08a9c3b2474ca8b918440e9e7d9e81&limit=1'}",Angela Eberhart,angela.eberhart.1@spaceforce.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read; Attachment text read
Rejected,D,3,RFP / Solicitation,ENTERPRISE PROTOTYPE INITIATIVE CONSORTIUM (EPIC),DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE RESEARCH LABORATORY.FA8750  AFRL RIK,,Solicitation,5e995e88c395425b84a4a171cfa9c0fb,FA8750269R001,2026-08-12,7,541715,AC13,No Set aside used,"Rome, New York, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/5e995e88c395425b84a4a171cfa9c0fb/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5bb298c7b1a7461da54f2796fb43ed48/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6794a38d98854a15bbe36d49aa38921c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/74e69c0a7365438bb4d52c3e577630d0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8a56a2c4369f48deb77cafc3db1d42c6/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/bdd876850c7e43fb8ea2924f02718a46/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c4f0d321bd6345f7adc3cc0e4171a16b/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f45ac6aac89e4097b6fd50cd3de2ae22/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/fb06cf0940554e5d95082e3d93057039/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=5e995e88c395425b84a4a171cfa9c0fb&limit=1'}",Catherine A. Hulser,catherine.hulser.1@us.af.mil,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-2,RFP / Solicitation,"Overhaul of Actuator, Electro-Mech","HOMELAND SECURITY, DEPARTMENT OF.US COAST GUARD.AVIATION LOGISTICS CENTER (ALC)(00038)",,Solicitation,d55c830273b344619a6a455528f4be4b,70Z03826QH0000083,2026-08-12,7,336413,1680,No Set aside used,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/d55c830273b344619a6a455528f4be4b/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/41a484757367429f90bdd0be56fe344c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/93c64d55e987487e9bf55fa31a700e19/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/dfd31128f02c43b899ae7ef4ff4c3984/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=d55c830273b344619a6a455528f4be4b&limit=1'}","WATTS, ANGELA",ANGELA.L.WATTS@USCG.MIL,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,3,RFP / Solicitation,Mexico F-5 Repair and Return / Overhaul,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE LIFE CYCLE MANAGEMENT CENTER.TRAINING.FA8220 AFLCMC WNDT,,Solicitation,a9182c4f78e3467b8313efa85b2cb6ba,FA822026RB005,2026-08-12,7,336413,J016,,"0, Utah, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: air force, aflcmc. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/a9182c4f78e3467b8313efa85b2cb6ba/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0760a268777a41718046f1701189e585/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/42aca79ad32e4195923a8d2f6c8f7e7d/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/55b0d85e35e4418cafbf46dfe501963b/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/68b67f50215c4f6895b42cb30f41d1ca/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/71f6a932d10b4bb7afb88b2859f101c7/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7862c66cbabd4095bb84f62a27f9c47a/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/87cee81c1c6e495eb8044622e196708e/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/92f17af665de4a5682b4e11320de8237/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/eff716e94df9448b8952f467c137d3d2/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f5c35f75b0f346849638a91c7d3ee2e0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f624f1a1517f4672a6786905bc702291/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a9182c4f78e3467b8313efa85b2cb6ba&limit=1'}",Marshall Neilson,marshall.neilson.1@us.af.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-2,Sources Sought / RFI,USCG Base San Juan Stormwater Discharge Monitoring,"HOMELAND SECURITY, DEPARTMENT OF.US COAST GUARD.LOG-9",,Sources Sought,90ad0525cdd841e090632775b2eb5f16,31170PRSDM,2026-08-12,7,541380,B533,No Set aside used,"San Juan, Puerto Rico, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/90ad0525cdd841e090632775b2eb5f16/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2c943e05d17f4ccbb19221d9c0d5008d/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=90ad0525cdd841e090632775b2eb5f16&limit=1'}",Abdiel J Garraton,Abdiel.J.GARRATONHERNANDEZ@uscg.mil,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read
Rejected,D,0,RFP / Solicitation,Modeling and Simulation of a Propeller-Driven Rotor System,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NSWC CARDEROCK,,Solicitation,257d4cdfb3ad4a61bac47c1686a131e0,N00167-26-SIMACQ-CD-88-0013,2026-08-11,6,541330,R425,Small Business Set Aside - Total,"Bethesda, Maryland, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsea, nswc. Attachment text was included in the screen.",Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/257d4cdfb3ad4a61bac47c1686a131e0/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/94201ee074d9479c924d2866be1c1842/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c449cfc524464eb5978c7fe41792dd1d/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e766c11cac994730a39f97c9661e74a8/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=257d4cdfb3ad4a61bac47c1686a131e0&limit=1'}",Kylie Cox,kylie.l.cox2.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,presolicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,3,Special Notice,Call for Solutions - Enterprise Transformation Capability for the Army's Organic Industrial Base (OIB),DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC RSA.W6QK ACC-RSA,,Special Notice,01bf6657a56e41b192220d6ae8b8579d,PANRSA26P0000034783,2026-08-11,6,541330,R408,,UNITED STATES,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: army. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/01bf6657a56e41b192220d6ae8b8579d/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b84dfac4c29b4c02a5d7e5c72f28c33f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/cd56fe4772254f80a840825b10d4ddeb/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=01bf6657a56e41b192220d6ae8b8579d&limit=1'}",Stephanie Dillon,stephanie.f.dillon.civ@army.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,special notice,,Attachment text read; Attachment text read
Rejected,D,3,Sources Sought / RFI,SCSTC Training Tools Follow-On,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NSWC DAHLGREN,,Sources Sought,b84f78a239b44046bc74eb6e62115fe5,N0017826R0008,2026-08-11,6,541330,U008,,"18303, Virginia, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsea, nswc. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/b84f78a239b44046bc74eb6e62115fe5/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/46d04d2fb6354d37a24498113b5c0708/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=b84f78a239b44046bc74eb6e62115fe5&limit=1'}",Laurie Hill,laurie.e.hill.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read
Rejected,D,0,RFP / Solicitation,Mid-Atlantic Regional Maintenance Center (MARMC) Technical and Professional Services,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.REGIONAL MAINTENANCE CENTER.MID ATLANTIC REG MAINT CTR,,Solicitation,a06f9f20a1e745ca9b3eb37469fac8b8,N5005426R0006,2026-08-10,5,541330,R499,Service-Disabled Veteran-Owned Small Business (SDVOSB) Set-Aside (FAR 19.14),"Norfolk, Virginia, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsea. Attachment text was included in the screen.",Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,sdvosb; veteran-owned,https://sam.gov/workspace/contract/opp/a06f9f20a1e745ca9b3eb37469fac8b8/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/12d453dc901a45d38b225849785b4f3f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/21ba0fd68f364c1897244f2b7e29f1e5/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/269e5f1af61047f0828ca7d75c0a98fa/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2b6b99fe9fd74969890722fc173e22ee/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3cdd8e4ba3c74d66824b1f0857f8a1da/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4d54644505204df795a6b929b775d17e/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/62936d5ea72747c6b9bb9dffb798113e/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/70723e7ba4cd48c5ad95e9e0df6ef753/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/803ddc837d684b3ba554f2a3596957a0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/aaca52c356514d2ea91aec7a3b62f5a6/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/aedd5a69446d4d7a9b4a165c4ca80658/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b2940a810fb7481487756755f7f8c604/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/fe4a9f4deffd4cd7b721a43dceea288e/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a06f9f20a1e745ca9b3eb37469fac8b8&limit=1'}",Cindy T. Sampson,cindy.t.sampson.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,3,RFP / Solicitation,Request for White Papers: Advanced Test and Logistics Support Services (ATLSS),DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE TEST CENTER.FA9101  AEDC PKP   PROCRMNT BR,,Solicitation,cd2315d3ce13467291ab476a2a6c892a,FA910126RWP_ATLSS,2026-08-10,5,541330,R706,,"0, New Mexico, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/cd2315d3ce13467291ab476a2a6c892a/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a1208389ecab407f859081a35c06cdd5/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d62540e39e06470b93e96e4bacf46373/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=cd2315d3ce13467291ab476a2a6c892a&limit=1'}",Brooke Vandeman,brooke.vandeman@us.af.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment text read
Rejected,D,0,RFP / Solicitation,B-52 Fall Protection,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE GLOBAL STRIKE COMMAND.FA4608  2 CONS LGC,,Solicitation,a00b2ca12c0d4612adff68ce808a5609,FA460826QS046,2026-08-10,5,541330,H342,Small Business Set Aside - Total,"0, Louisiana, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/a00b2ca12c0d4612adff68ce808a5609/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/082de9885838483c80e0ccd324f4dd39/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8bb546a728f842e488ff2a3912c9a924/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/df314405d6074df988ab12a8c4edb69f/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a00b2ca12c0d4612adff68ce808a5609&limit=1'}",SSgt Tyler Parsons,tyler.parsons.3@us.af.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment skipped: too large; Attachment text read
Rejected,D,3,Sources Sought / RFI,RFI #4 - HQ AFRC A-E Facilities Support and Environmental Services,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE RESERVE COMMAND.FA6643  AF RESERVE CMD HQ AFRC PK,,Sources Sought,04445706c4f64a3e9e404aa63aba23c6,FA664326_0003-03,2026-08-10,5,541330,,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/04445706c4f64a3e9e404aa63aba23c6/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ea740d453d4f4070bca04a67eca9f73e/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=04445706c4f64a3e9e404aa63aba23c6&limit=1'}",Rachel May,rachel.may.1@us.af.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read
